ID,Label,Definition,Type,Parent Class,PROMOT Cross-reference,Associated Phenotype (URI),Associated Phenotype (label),Assesses Phenotype (URI),Assesses Phenotype (label),Assesses Function (URI),Assesses Function (label),Captures Data About (URI),Captures Data About (label),Associated Function (URI),Associated Function (label),Involved In (URI),Involved In (label),Located In (URI),Located In (label)
ID,LABEL,A IAO:0000115,TYPE,SC %,A oboInOwl:hasDbXref,A nmdo:associated_phenotype SPLIT=|,A nmdo:associated_phenotype_label SPLIT=|,A nmdo:assesses_phenotype SPLIT=|,A nmdo:assesses_phenotype_label SPLIT=|,A nmdo:assesses_function SPLIT=|,A nmdo:assesses_function_label SPLIT=|,A nmdo:captures_data_about SPLIT=|,A nmdo:captures_data_about_label SPLIT=|,A nmdo:associated_function SPLIT=|,A nmdo:associated_function_label SPLIT=|,A nmdo:involved_in SPLIT=|,A nmdo:involved_in_label SPLIT=|,A nmdo:located_in SPLIT=|,A nmdo:located_in_label SPLIT=|
http://id.who.int/icd/entity/1019379329,Structure of upper extremity,,owl:Class,http://id.who.int/icd/entity/644658903,http://id.who.int/icd/entity/1019379329,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1034220517,Alternative vocalization functions,Functions of the production of other manners of vocalization.,owl:Class,http://id.who.int/icd/entity/388067588,http://id.who.int/icd/entity/1034220517,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","",http://id.who.int/icd/entity/151046878,Speaking,"",""
http://id.who.int/icd/entity/1041382491,Oral swallowing,Function of clearing substances through the oral cavity at an appropriate rate and speed.,owl:Class,http://id.who.int/icd/entity/923782542,http://id.who.int/icd/entity/1041382491,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1065560247,Pain in stomach or abdomen,Sensation of unpleasant feeling indicating potential or actual damage to some body structure felt in the stomach or abdomen.,owl:Class,http://id.who.int/icd/entity/577558794,http://id.who.int/icd/entity/1065560247,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1083127119,Functions of coughing,,owl:Class,http://id.who.int/icd/entity/1682107878,http://id.who.int/icd/entity/1083127119,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1090716697,Functions of external muscles of the eye,"Functions of the muscles that are used to look in different directions, to follow an object as it moves across the visual field, to produce saccadic jumps to catch up with a moving target, and to fix the eye.",owl:Class,http://id.who.int/icd/entity/2031311308,http://id.who.int/icd/entity/1090716697,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1104062484,Pubertal functions,Functions associated with the onset of puberty and manifestations of primary and secondary sexual characteristics.,owl:Class,http://id.who.int/icd/entity/925451085,http://id.who.int/icd/entity/1104062484,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1108927576,Structure of shoulder region,,owl:Class,http://id.who.int/icd/entity/644658903,http://id.who.int/icd/entity/1108927576,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1109440237,Speed of speech,Functions of the rate of speech production.,owl:Class,http://id.who.int/icd/entity/213697684,http://id.who.int/icd/entity/1109440237,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1110269994,distal,,owl:Class,http://id.who.int/icd/entity/437219407,http://id.who.int/icd/entity/1110269994,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1119392889,Transferring oneself,"Moving from one surface to another, such as sliding along a bench or moving from a bed to a chair, without changing body position.",owl:Class,http://id.who.int/icd/entity/1266389839,http://id.who.int/icd/entity/1119392889,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1131514421,Maintaining body position,"Staying in the same body position as required, such as remaining seated or remaining standing for carrying out a task, in play, work or school.",owl:Class,http://id.who.int/icd/entity/1266389839,http://id.who.int/icd/entity/1131514421,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1134562249,Functions of the joints and bones,,owl:Class,http://id.who.int/icd/entity/161488596,http://id.who.int/icd/entity/1134562249,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1164313611,Muscle functions,,owl:Class,http://id.who.int/icd/entity/161488596,http://id.who.int/icd/entity/1164313611,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/117147127,Pain in chest,Sensation of unpleasant feeling indicating potential or actual damage to some body structure felt in the chest.,owl:Class,http://id.who.int/icd/entity/577558794,http://id.who.int/icd/entity/117147127,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1174312718,Manipulation of food in the mouth,Functions of moving food around the mouth with the teeth and tongue.,owl:Class,http://id.who.int/icd/entity/363211474,http://id.who.int/icd/entity/1174312718,http://snomed.info/id/840297006|http://snomed.info/id/840297006,Assessment of PROMs (patient reported outcome measures)|Assessment of patient reported outcome measures,"","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://id.who.int/icd/entity/1182439715,Cervical vertebral column,,owl:Class,http://id.who.int/icd/entity/341679012,http://id.who.int/icd/entity/1182439715,http://purl.obolibrary.org/obo/HP_0002751|http://purl.obolibrary.org/obo/HP_0003306|http://purl.obolibrary.org/obo/HP_0003307,Kyphoscoliosis|Spinal rigidity|Hyperlordosis,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1228414013,General tasks and demands,"This chapter is about general aspects of carrying out single or multiple tasks, organizing routines and handling stress. These items can be used in conjunction with more specific tasks or actions to identify the underlying features of the execution of tasks under different circumstances.",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0120002,http://id.who.int/icd/entity/1228414013,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1233939003,Muscles of hand,,owl:Class,http://id.who.int/icd/entity/142318995,http://id.who.int/icd/entity/1233939003,http://purl.obolibrary.org/obo/HP_0003392|http://purl.obolibrary.org/obo/HP_0003427|http://purl.obolibrary.org/obo/HP_0003810|http://purl.obolibrary.org/obo/HP_0008959|http://purl.obolibrary.org/obo/HP_0009005|http://purl.obolibrary.org/obo/HP_0009028|http://purl.obolibrary.org/obo/HP_0009063|http://purl.obolibrary.org/obo/HP_0009077|http://purl.obolibrary.org/obo/HP_0030198|http://purl.obolibrary.org/obo/HP_0031177|http://purl.obolibrary.org/obo/HP_0033466,First dorsal interossei muscle weakness|Thenar muscle weakness|Late-onset distal muscle weakness|Distal upper limb muscle weakness|Weakness of the intrinsic hand muscles|Generalized weakness of limb muscles|Progressive distal muscle weakness|Weakness of long finger extensor muscles|Fatigable weakness of distal limb muscles|Finger flexor weakness|Weak grip,"","","","","","",http://id.who.int/icd/entity/1521707777|http://id.who.int/icd/entity/1789365017,Endurance of muscle groups|Power of isolated muscles and muscle groups,"","","",""
http://id.who.int/icd/entity/1255154286,Hearing and vestibular functions,,owl:Class,http://id.who.int/icd/entity/1916167881,http://id.who.int/icd/entity/1255154286,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1264948861,Stability of joint functions,Functions of the maintenance of structural integrity of the joints.,owl:Class,http://id.who.int/icd/entity/1134562249,http://id.who.int/icd/entity/1264948861,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1266389839,Changing and maintaining body position,,owl:Class,http://id.who.int/icd/entity/2048203604,http://id.who.int/icd/entity/1266389839,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1278239861,Muscles of ankle and foot,,owl:Class,http://id.who.int/icd/entity/933576740,http://id.who.int/icd/entity/1278239861,http://purl.obolibrary.org/obo/HP_0001761|http://purl.obolibrary.org/obo/HP_0003810|http://purl.obolibrary.org/obo/HP_0009027|http://purl.obolibrary.org/obo/HP_0009028|http://purl.obolibrary.org/obo/HP_0009053|http://purl.obolibrary.org/obo/HP_0009063|http://purl.obolibrary.org/obo/HP_0030198|http://purl.obolibrary.org/obo/HP_0031374,Pes cavus|Late-onset distal muscle weakness|Foot dorsiflexor weakness|Generalized weakness of limb muscles|Distal lower limb muscle weakness|Progressive distal muscle weakness|Fatigable weakness of distal limb muscles|Ankle weakness,"","","","","","",http://id.who.int/icd/entity/1521707777|http://id.who.int/icd/entity/1789365017,Endurance of muscle groups|Power of isolated muscles and muscle groups,"","","",""
http://id.who.int/icd/entity/1299345975,Pain in upper limb,"Sensation of unpleasant feeling indicating potential or actual damage to some body structure felt in either one or both upper limbs, including hands.",owl:Class,http://id.who.int/icd/entity/577558794,http://id.who.int/icd/entity/1299345975,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1302007745,Endurance of isolated muscles,Functions related to sustaining muscle contraction of isolated muscles for the required period of time.,owl:Class,http://id.who.int/icd/entity/389047611,http://id.who.int/icd/entity/1302007745,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1328466963,Gait pattern functions,"Functions of movement patterns associated with walking, running or other whole body movements.",owl:Class,http://id.who.int/icd/entity/627064928,http://id.who.int/icd/entity/1328466963,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/1550548595|http://id.who.int/icd/entity/1550548595|http://id.who.int/icd/entity/412494151,Walking|Walking on different surfaces|Running,"",""
http://id.who.int/icd/entity/1328675264,Eating,"Carrying out the coordinated tasks and actions of eating food that has been served, bringing it to the mouth and consuming it in culturally acceptable ways, cutting or breaking food into pieces, opening containers and packets, using eating implements, having meals, feasting or dining.",owl:Class,http://id.who.int/icd/entity/1608009360,http://id.who.int/icd/entity/1328675264,http://snomed.info/id/840297006|http://snomed.info/id/840297006,Assessment of PROMs (patient reported outcome measures)|Assessment of patient reported outcome measures,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1334556216,Walking and Moving,,owl:Class,http://id.who.int/icd/entity/2048203604,http://id.who.int/icd/entity/1334556216,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/134464731,Specific mental functions,,owl:Class,http://id.who.int/icd/entity/1363559646,http://id.who.int/icd/entity/134464731,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1360101629,Respiratory muscle functions,Functions of the muscles involved in breathing.,owl:Class,http://id.who.int/icd/entity/744367503,http://id.who.int/icd/entity/1360101629,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1363559646,Mental functions,"This chapter is about the functions of the brain: both global mental functions, such as consciousness, energy and drive, and specific mental functions, such as memory, language and calculation mental functions.",owl:Class,http://id.who.int/icd/entity/567313968,http://id.who.int/icd/entity/1363559646,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1364393443,Thoracic vertebral column,,owl:Class,http://id.who.int/icd/entity/341679012,http://id.who.int/icd/entity/1364393443,http://purl.obolibrary.org/obo/HP_0002751|http://purl.obolibrary.org/obo/HP_0003306,Kyphoscoliosis|Spinal rigidity,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1389818830,Chewing,"Functions of crushing, grinding and masticating food with the back teeth (e.g. molars).",owl:Class,http://id.who.int/icd/entity/363211474,http://id.who.int/icd/entity/1389818830,http://snomed.info/id/840297006|http://snomed.info/id/840297006,Assessment of PROMs (patient reported outcome measures)|Assessment of patient reported outcome measures,"","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://id.who.int/icd/entity/1398348540,Looking after one's health,"Ensuring physical comfort, health and physical and mental well-being, such as by maintaining a balanced diet, and an appropriate level of physical activity, keeping warm or cool, avoiding harms to health, following safe sex practices, such as using condoms, getting immunizations and regular physical examinations.",owl:Class,http://id.who.int/icd/entity/1608009360,http://id.who.int/icd/entity/1398348540,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1399000785,Contraction force of ventricular muscles,Functions related to the amount of blood pumped by the ventricular muscles during every beat.,owl:Class,http://id.who.int/icd/entity/222589883,http://id.who.int/icd/entity/1399000785,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1401748164,Hip joint,,owl:Class,http://id.who.int/icd/entity/435521956,http://id.who.int/icd/entity/1401748164,http://purl.obolibrary.org/obo/HP_0001374,Congenital hip dislocation,"","","","","","",http://id.who.int/icd/entity/1748092144,Stability of a single joint,"","","",""
http://id.who.int/icd/entity/1405368356,Sensations related to muscles and movement functions,Sensations associated with the muscles or muscle groups of the body and their movement.,owl:Class,http://id.who.int/icd/entity/627064928,http://id.who.int/icd/entity/1405368356,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1419635799,Structures of the nervous system,,owl:Class,http://id.who.int/icd/entity/1626363729,http://id.who.int/icd/entity/1419635799,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/142318995,Structure of hand,,owl:Class,http://id.who.int/icd/entity/1019379329,http://id.who.int/icd/entity/142318995,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1426392298,proximal,,owl:Class,http://id.who.int/icd/entity/437219407,http://id.who.int/icd/entity/1426392298,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1426641453,Melody of speech,Functions of modulation of pitch patterns in speech.,owl:Class,http://id.who.int/icd/entity/213697684,http://id.who.int/icd/entity/1426641453,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1434015402,Stretch motor reflex,Functions of involuntary contractions of muscles automatically induced by stretching.,owl:Class,http://id.who.int/icd/entity/1777008610,http://id.who.int/icd/entity/1434015402,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1436113794,"Community, social and civic life","This chapter is about the actions and tasks required to engage in organized social life outside the family, in community, social and civic areas of life.",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0120002,http://id.who.int/icd/entity/1436113794,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1438965984,Additional musculoskeletal structures related to movement,,owl:Class,http://id.who.int/icd/entity/644658903,http://id.who.int/icd/entity/1438965984,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1452836727,Household tasks,,owl:Class,http://id.who.int/icd/entity/1535125568,http://id.who.int/icd/entity/1452836727,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1462755743,Standing,"Getting into and out of a standing position or changing body position from standing to any other position, such as lying down or sitting down.",owl:Class,http://id.who.int/icd/entity/150502901,http://id.who.int/icd/entity/1462755743,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1470583183,Functions of breathing through the mouth,,owl:Class,http://id.who.int/icd/entity/1682107878,http://id.who.int/icd/entity/1470583183,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1474003417,Maintaining head position,Controlling the position of the head and supporting its weight for a determined period of time.,owl:Class,http://id.who.int/icd/entity/1131514421,http://id.who.int/icd/entity/1474003417,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/150502901,Changing basic body position,"Getting into and out of a body position and moving from one location to another, such as getting up out of a chair to lie down on a bed, and getting into and out of positions of sitting, standing, kneeling or squatting.",owl:Class,http://id.who.int/icd/entity/1266389839,http://id.who.int/icd/entity/150502901,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/151046878,Speaking,"Producing words, phrases and longer passages in spoken messages with literal and implied meaning, such as expressing a fact or telling a story in oral language.",owl:Class,http://id.who.int/icd/entity/909196092,http://id.who.int/icd/entity/151046878,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1515853559,Pain in lower limb,"Sensation of unpleasant feeling indicating potential or actual damage to some body structure felt in either one or both lower limbs, including feet.",owl:Class,http://id.who.int/icd/entity/577558794,http://id.who.int/icd/entity/1515853559,http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007|http://snomed.info/id/84100007,"Clinical interview|History taking|History taking, health|Taking health history","","","","","","","","","","","",""
http://id.who.int/icd/entity/1521707777,Endurance of muscle groups,Functions related to sustaining muscle contraction of isolated muscle groups for the required period of time.,owl:Class,http://id.who.int/icd/entity/389047611,http://id.who.int/icd/entity/1521707777,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1525383756,Intellectual functions,"General mental functions, required to understand and constructively integrate the various mental functions including all cognitive functions and their development over the life span.",owl:Class,http://id.who.int/icd/entity/882590883,http://id.who.int/icd/entity/1525383756,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1528299701,Ligaments and fasciae of ankle and foot,,owl:Class,http://id.who.int/icd/entity/933576740,http://id.who.int/icd/entity/1528299701,http://purl.obolibrary.org/obo/HP_0001761,Pes cavus,"","","","","","","","","","","",""
http://id.who.int/icd/entity/1535125568,Domestic life,"This chapter is about carrying out domestic and everyday actions and tasks. Areas of domestic life include caring for one's belongings and space, acquiring food, clothing and other necessities, household cleaning and repairing, caring for personal and other household objects, and assisting others.",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0120002,http://id.who.int/icd/entity/1535125568,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1550548595,Walking,"Moving along a surface on foot, step by step, so that one foot is always on the ground, such as when strolling, sauntering, walking forwards, backwards, or sideways.",owl:Class,http://id.who.int/icd/entity/1334556216,http://id.who.int/icd/entity/1550548595,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1571232890,Intercostal muscles,,owl:Class,http://id.who.int/icd/entity/495844982,http://id.who.int/icd/entity/1571232890,http://purl.obolibrary.org/obo/HP_0003327|http://purl.obolibrary.org/obo/HP_0004878|http://purl.obolibrary.org/obo/PROMOT_0032019,Axial muscle weakness|Intercostal muscle weakness|Fatigable weakness of axial muscles,"","","","","","",http://id.who.int/icd/entity/556694745,Power of muscles of the trunk,"","","",""
http://id.who.int/icd/entity/1580195090,Digestive functions,"Functions of transporting food through the gastrointestinal tract, breakdown of food and absorption of nutrients.",owl:Class,http://id.who.int/icd/entity/1976873960,http://id.who.int/icd/entity/1580195090,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1607952955,Vestibular functions,"Sensory functions of the inner ear related to position, balance and movement.",owl:Class,http://id.who.int/icd/entity/1255154286,http://id.who.int/icd/entity/1607952955,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1608009360,Self-care,"This chapter is about caring for oneself, washing and drying oneself, caring for one's body and body parts, dressing, eating and drinking, and looking after one's health.",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0120002,http://id.who.int/icd/entity/1608009360,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/161488596,Neuromusculoskeletal and movement-related functions,"This chapter is about the functions of movement and mobility, including functions of joints, bones, reflexes and muscles.",owl:Class,http://id.who.int/icd/entity/567313968,http://id.who.int/icd/entity/161488596,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/161781738,left,,owl:Class,http://id.who.int/icd/entity/437219407,http://id.who.int/icd/entity/161781738,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1626363729,Body structures,"Body structures are anatomical parts of the body such as organs, limbs and their components.
Impairments are problems in body function or structure as a significant deviation or loss.
First qualifier
Generic qualifier with the negative scale, used to indicate the extent or an impairment:",owl:Class,http://purl.obolibrary.org/obo/BFO_0000028,http://id.who.int/icd/entity/1626363729,"","","","","","","","","","",http://id.who.int/icd/entity/567313968,Body functions,"",""
http://id.who.int/icd/entity/1632143254,not specified,,owl:Class,http://id.who.int/icd/entity/437219407,http://id.who.int/icd/entity/1632143254,"","","","","","","","","","","","","",""
http://id.who.int/icd/entity/1650503157,Bones of ankle and foot,,owl:Class,http://id.who.int/icd/entity/933576740,http://id.who.int/icd/entity/1650503157,http://purl.obolibrary.org/obo/HP_0001761,Pes cavus,"","","","","","","","","","","",""
